"","date","location","tmax","tmin","prcp","rhmax","rhmin","shum","srad","wind_dir","Latitude","Longitude","Elevation_m.x","month.x","ID","month.y","day","year","Time","Freq","Replicate_Bottle","Type","Comment","Location_Description","Precipitation_Amount_mL","Depth_cm","Elevation_m.y","Sample_Name","X2H","X2H_StDev","X18O","X18O_StDev","Weighted_D","Avg_Temp","Avg_RH","tavg"
"132",2021-02-02,"WA-WC-29",8.59099960327148,4.29699993133545,"5.92992557003629e+20",93.5999984741211,72.5999984741211,0.00420999992638826,21.8999996185303,161,48.9623,122.6545,18.288,2,3324,"2","2","2021","7:00","Daily",NA,"Rain","","48.962273,-122.654498",158,NA,18.288,"3324-Avg",-143.83,0.47,-17.76,0.1,-9.695025597,NA,NA,6.44399976730347
"133",2021-02-03,"OR-BN-113",9.69600009918213,1.73599994182587,"1.23215012696515e+21",100,63.2999992370606,0.00453000003471971,64.3000030517578,216,44.5478,123.3756,124.968,2,3508,"2","3","2021","17:30","Daily",NA,"Rain","43F, 49/34","44.54777,-123.3756",238,2.975,124.968,"3508-Avg",-68.28,0,-10.88,0,-6.932866894,NA,NA,5.716000020504
"134",2021-02-03,"OR-CK-5",7.58900022506714,0.112000003457069,"1.41095821084921e+20",100,47,0.00316000008024275,46,236,44.3223,120.7946,920.496,2,3442,"2","3","2021","10:30","Daily",NA,"Snow","Light snow since 7:30","44.32227,-120.79464",4,0.25,920.496,"3442-Avg",-130.35,1.08,-16.23,0.14,-1.660509554,NA,NA,3.8505001142621
"135",2021-02-03,"OR-CY-16",8.99899959564209,4.43800020217896,"2.39342727000325e+21",98.4000015258789,64.5,0.00453000003471971,69.3000030517578,234,42.1087,124.3036,268.224,2,3473,"2","3","2021","8:00","Daily",NA,"Rain","41F","42.1087,-124.3036",110,1.375,268.224,"3473-Avg",-32.04,0.56,-5.12,0.24,-0.507107914,NA,NA,6.71849989891053
"136",2021-02-03,"OR-GR-4",4.44199991226196,-6.88700008392334,"6.05996774229062e+20",91.4000015258789,52.5,0.00251000002026558,47,253,44.24,119.09,1463.04,2,3601,"2","3","2021","7:00","Daily",NA,"Snow","0.25""","44.24,-119.09",10,0.125,1463.04,"3601-Avg",-96.07,0.8,-12.93,0.15,-1.017690678,NA,NA,-1.22250008583069
"137",2021-02-03,"OR-JC-27",6.00799989700317,-1.52100002765656,"4.57098432691561e+20",96.5,66.1999969482422,0.00378999998793006,82.6999969482422,240,42.2763,123.1386,524.256,2,3644,"2","3","2021","7:00","Daily",NA,"Snow","32F","42.2763,-123.1386",126,1.575,524.256,"3644-Avg",-78.34,1.47,-11.13,0.12,-6.011473812,NA,NA,2.2434999346733
"138",2021-02-03,"OR-LA-68",8.67899990081787,0.749000012874603,"9.18098135879647e+20",100,74.0999984741211,0.00438999990001321,65.3000030517578,231,43.7088,122.9808,292.608,2,3142,"2","3","2021","7:50 AM","Daily",NA,"Rain","snow level down to about 2300 on Blue Mountain. Our elevation is about 900'.","43.7088,-122.9808",222,2.775,292.608,"3142-Avg",-77.41,0.46,-9.93,0.07,-8.350349854,NA,NA,4.71399995684624
"139",2021-02-03,"OR-WL-1",NA,NA,"4.0378111503525e+20",93.4000015258789,54.2000007629395,0.00252000009641051,44.9000015258789,248,45.3495,117.226,1292.352,2,3362,"2","3","2021","8:10","Daily",NA,"Rain","","45.3495,-117.226",17.6,NA,1292.352,"3362-Avg",-103.64,2.47,-14.31,0.2,-0.479915807,NA,NA,NA
"140",2021-02-03,"WA-CM-26",6.32399988174439,-0.136000007390976,"4.47995473754638e+20",93.0999984741211,63.5,0.00441000005230308,104.400001525879,341,48.098,123.42,100.584,2,3385,"2","3","2021","7:00","Daily",NA,"Rain","","48.098,-123.42",8,NA,100.584,"3385-Avg",-95.64,0.43,-12.51,0.1,-0.660725389,NA,NA,3.09399993717671
"141",2021-02-03,"WA-KP-62",6.44799995422363,2.95600008964539,"7.08079936274118e+20",93,67.1999969482422,0.00450999988242984,82.1999969482422,36,47.6286,122.8246,103.632,2,3286,"2","3","2021","7:00","Daily",NA,"Rain","","47.628587,-122.824603",118,NA,103.632,"3286-Avg",-105.49,0.4,-14.6,0.33,-4.529774381,NA,NA,4.70200002193451
"142",2021-02-03,"WA-KP-66",6.0479998588562,3.3529999256134,"7.06779505928453e+20",86.8000030517578,62.9000015258789,0.00445999996736646,73.9000015258789,31,47.5049,122.6772,121.92,2,3573,"2","3","2021","8:00","Daily",NA,"Rain","","47.50491,-122.6772",88,1.1,121.92,"3573-Avg",-102.54,0.24,-14.04,0.14,-4.646508754,NA,NA,4.7004998922348
"143",2021-02-03,"WA-LW-29",7.78000020980835,3.74399995803833,"1.02733360146045e+21",91.5999984741211,72.4000015258789,0.00471000000834465,62.5,226,46.6654,122.965,109.728,2,3219,"2","3","2021","6:21","Daily",NA,"Rain","","46.665395,-122.965034",45.6,0.57,109.728,"3219-Avg",-90.21,0.41,-12.73,0.1,-6.150681818,NA,NA,5.76200008392334
"144",2021-02-03,"WA-ST-11",7.08799982070923,-3.00999999046326,"2.00265033053116e+20",90.5,48.5999984741211,0.00285000004805625,80.5,283,48.7369,118.0498,438.912,2,3261,"2","3","2021","6:45","Daily",NA,"Rain","thunder clouds","48.7368541,-118.049791",36,NA,438.912,"3261-Avg",-102.16,0.49,-13.76,0.37,-6.939169811,NA,NA,2.03899991512298
"145",2021-02-03,"WA-WC-29",6.10400009155273,3.1489999294281,"5.92992557003629e+20",97.6999969482422,54.7000007629395,0.00389999989420176,85.6999969482422,26,48.9623,122.6545,18.288,2,3325,"2","3","2021","7:00","Daily",NA,"Rain","","48.962273,-122.654498",34,NA,18.288,"3325-Avg",-137.09,0.56,-17.68,0.1,-1.988506826,NA,NA,4.62650001049041
"146",2021-02-04,"OR-CY-16",7.66900014877319,1.63199996948242,"2.39342727000325e+21",88,38.7999992370606,0.00451999995857477,126.099998474121,42,42.1087,124.3036,268.224,2,3474,"2","4","2021","8:00","Daily",NA,"Rain","38F","42.1087,-124.3036",26,0.325,268.224,"3474-Avg",-28.3,0.63,-5.47,0.38,-0.105870504,NA,NA,4.6505000591278
"147",2021-02-04,"OR-HY-6",4.37799978256226,-6.20499992370606,"2.04816508452239e+20",100,44.0999984741211,0.00283999997191131,112.699996948242,295,42.33,118.663,1286.256,2,3547,"2","4","2021","6:15","Daily",NA,"Rain/Snow","19F, AB","42.33,-118.663",2,0.025,1286.256,"3547-Avg",-118.16,0.67,-14.56,0.38,-0.651019284,NA,NA,-0.9135000705719
"148",2021-02-04,"WA-CM-26",8.09099960327148,1.22599995136261,"4.47995473754638e+20",88.5,68.1999969482422,0.0047800000756979,35.9000015258789,243,48.098,123.42,100.584,2,3386,"2","4","2021","7:00","Daily",NA,"Rain","","48.098,-123.42",8,NA,100.584,"3386-Avg",-86.38,0.97,-11.48,0.14,-0.596753022,NA,NA,4.65849977731705
"149",2021-02-04,"WA-LW-29",8.07199954986572,2.91700005531311,"1.02733360146045e+21",86.6999969482422,74.0999984741211,0.00498999981209636,27.5,225,46.6654,122.965,109.728,2,3220,"2","4","2021","6:22","Daily",NA,"Rain","","46.665395,-122.965034",0.8,0.01,109.728,"3220-Avg",-69.37,0.99,-10.51,0.45,-0.082978469,NA,NA,5.49449980258942
"150",2021-02-04,"WA-WC-29",8.81400012969971,0.907000005245209,"5.92992557003629e+20",78,62.5999984741211,0.00413999985903502,29.7999992370606,176,48.9623,122.6545,18.288,2,3326,"2","4","2021","7:00","Daily",NA,"Rain","","48.962273,-122.654498",12,NA,18.288,"3326-Avg",-78.42,0.52,-10.52,0.07,-0.401467577,NA,NA,4.86050006747246
"151",2021-02-05,"OR-BN-113",8.89900016784668,0.739000022411346,"1.23215012696515e+21",100,67.0999984741211,0.00537999998778105,73.9000015258789,227,44.5478,123.3756,124.968,2,3509,"2","5","2021","18:25","Daily",NA,"Rain","45F, 51/35","44.54777,-123.3756",20,0.25,124.968,"3509-Avg",-29.59,3.73,-5.66,0.16,-0.252474403,NA,NA,4.81900009512901
"152",2021-02-05,"OR-LA-68",8.65100002288818,-1.62699997425079,"9.18098135879647e+20",98.5999984741211,72,0.00503000011667609,70.4000015258789,260,43.7088,122.9808,292.608,2,3143,"2","5","2021","8:09 AM","Daily",NA,"Rain","water mixed from rain gauge, plastic-covered measuring cup with funnel, and uncovered bucket to get enough.","43.7088,-122.9808",2,0.025,292.608,"3143-Avg",-51.65,0.6,-6.82,0.21,-0.050194363,NA,NA,3.5120000243187
"153",2021-02-05,"WA-CH-22",5.82299995422363,-1.60199999809265,"4.40192944582046e+20",82.6999969482422,47.2000007629395,0.00377000006847084,120.5,278,47.798,120.4014,481.584,2,3185,"2","5","2021","7:00 AM","Daily",NA,"Rain","24 hr CoCoRaHS report.","47.79802,-120.4014",6,0.375,481.584,"3185-Avg",-98.96,0.22,-11.7,0.22,-2.417589577,NA,NA,2.11049997806549
"154",2021-02-05,"WA-CM-26",8.97999954223633,3.23200011253357,"4.47995473754638e+20",90.0999984741211,68.5999984741211,0.00504000019282103,112.300003051758,268,48.098,123.42,100.584,2,3387,"2","5","2021","7:00","Daily",NA,"Rain","","48.098,-123.42",6,NA,100.584,"3387-Avg",-69.2,0.33,-7.45,0.09,-0.358549223,NA,NA,6.10599982738495
"155",2021-02-05,"WA-LW-29",8.62899971008301,4.56500005722046,"1.02733360146045e+21",92.1999969482422,75.8000030517578,0.00564000010490418,102.400001525879,244,46.6654,122.965,109.728,2,3221,"2","5","2021","6:06","Daily",NA,"Rain","","46.665395,-122.965034",20,0.25,109.728,"3221-Avg",-30.86,1.41,-4.9,0.47,-0.92284689,NA,NA,6.59699988365174
"156",2021-02-05,"WA-ST-11",3.1489999294281,-3.31399989128113,"2.00265033053116e+20",96.6999969482422,43.9000015258789,0.00328000006265938,87.0999984741211,281,48.7369,118.0498,438.912,2,3262,"2","5","2021","6:00","Daily",NA,"Rain/Snow","","48.7368541,-118.049791",20,NA,438.912,"3262-Avg",-159.78,0.5,-20.25,0.56,-6.029433962,NA,NA,-0.082499980926515
"157",2021-02-05,"WA-WC-29",7.56400012969971,5.21299982070923,"5.92992557003629e+20",77.9000015258789,61.0999984741211,0.00433999998494983,51.7000007629395,198,48.9623,122.6545,18.288,2,3327,"2","5","2021","7:00","Daily",NA,"Rain","","48.962273,-122.654498",90,NA,18.288,"3327-Avg",-56.16,0.59,-7.34,0.11,-2.156313993,NA,NA,6.38849997520447
"158",2021-02-06,"OR-LA-68",9.02499961853027,1.44700002670288,"9.18098135879647e+20",88.8000030517578,66.4000015258789,0.00461000017821789,109.5,248,43.7088,122.9808,292.608,2,3144,"2","6","2021","8:36 AM","Daily",NA,"Rain","","43.7088,-122.9808",4,0.05,292.608,"3144-Avg",-40.94,0.94,-5.31,0.06,-0.0795724,NA,NA,5.23599982261658
"159",2021-02-06,"Seattle",10.4650001525879,7.49499988555908,"5.91692134990419e+20",79.0999984741211,57.7000007629395,0.00430000014603138,44.4000015258789,206,47.6,122.3294,60.96,2,3820,"2","6","2021","","Daily",NA,"Rain","25ml","47.6,-122.3294",25,NA,NA,"3820-Avg",-67.52,0.62,-10.01,0.08,-11.4829932,NA,NA,8.98000001907349
"160",2021-02-06,"Seattle",10.4650001525879,7.49499988555908,"5.91692134990419e+20",79.0999984741211,57.7000007629395,0.00430000014603138,44.4000015258789,206,47.6,122.3294,60.96,2,3821,"2","6","2021","16:00","Daily",NA,"Rain","intense event, 2ml","47.6,-122.3294",2,NA,NA,"3821-Avg",-26.89,0.74,-3.69,0.15,-0.36585034,NA,NA,8.98000001907349
"161",2021-02-06,"WA-CH-22",7.68599987030029,0.565999984741211,"4.40192944582046e+20",94.9000015258789,55.2000007629395,0.00353000010363758,69.5,262,47.798,120.4014,481.584,2,3186,"2","6","2021","2:00 PM","Daily",NA,"Rain","Lite drizzle started 9:20 am, continues (Campaign No.?)","47.79802,-120.4014",0.4,0.025,481.584,"3186-Avg",-80.39,0.52,-7.55,0.2,-0.130928339,NA,NA,4.12599992752075
"162",2021-02-06,"WA-CH-22",7.68599987030029,0.565999984741211,"4.40192944582046e+20",94.9000015258789,55.2000007629395,0.00353000010363758,69.5,262,47.798,120.4014,481.584,2,3187,"2","6","2021","8:00 PM","Daily",NA,"Rain","2:00 PM to 8:00 PM Campaign No. ?)","47.79802,-120.4014",0.4,0.025,481.584,"3187-Avg",-79.3,0.7,-8.3,0.09,-0.129153094,NA,NA,4.12599992752075
"163",2021-02-06,"WA-KP-66",10.1770000457764,4.90299987792969,"7.06779505928453e+20",90.1999969482422,50.5999984741211,0.00425999984145165,50.7000007629395,205,47.5049,122.6772,121.92,2,3574,"2","6","2021","8:20","Daily",NA,"Rain","","47.50491,-122.6772",2,0.025,121.92,"3574-Avg",-46.4,0.73,-6.77,0.18,-0.047785788,NA,NA,7.53999996185305
"164",2021-02-06,"WA-KP-66",10.1770000457764,4.90299987792969,"7.06779505928453e+20",90.1999969482422,50.5999984741211,0.00425999984145165,50.7000007629395,205,47.5049,122.6772,121.92,2,3575,"2","6","2021","10:20","Daily",NA,"Rain","Campain 20210206 CoCoRaHS - very little precip.  Stopped at 11am","47.50491,-122.6772",4,0.05,121.92,"3575-Avg",-45.44,0.82,-6.54,0.19,-0.093594233,NA,NA,7.53999996185305
"165",2021-02-06,"WA-LW-29",10.1409997940063,5.39900016784668,"1.02733360146045e+21",89.9000015258789,75.8000030517578,0.0051699997857213,51.7000007629395,235,46.6654,122.965,109.728,2,3222,"2","6","2021","7:55","Daily",NA,"Rain","light sprinkle","46.665395,-122.965034",8,0.1,109.728,"3222-Avg",-33.98,1.13,-5.08,0.01,-0.40645933,NA,NA,7.76999998092649
"166",2021-02-06,"WA-LW-29",10.1409997940063,5.39900016784668,"1.02733360146045e+21",89.9000015258789,75.8000030517578,0.0051699997857213,51.7000007629395,235,46.6654,122.965,109.728,2,3223,"2","6","2021","10:00","Daily",NA,"Rain","raining since 830","46.665395,-122.965034",4.8,0.06,109.728,"3223-Avg",-43.05,1.56,-6.68,0.47,-0.308971292,NA,NA,7.76999998092649
"167",2021-02-06,"WA-LW-29",10.1409997940063,5.39900016784668,"1.02733360146045e+21",89.9000015258789,75.8000030517578,0.0051699997857213,51.7000007629395,235,46.6654,122.965,109.728,2,3224,"2","6","2021","14:00","Daily",NA,"Rain","stopped at 130","46.665395,-122.965034",7.2,0.09,109.728,"3224-Avg",-39.23,1.44,-5.26,0.38,-0.422332536,NA,NA,7.76999998092649
"168",2021-02-06,"WA-WC-29",8.8420000076294,5.43800020217896,"5.92992557003629e+20",83.5999984741211,52.7000007629395,0.00424000015482307,31.5,203,48.9623,122.6545,18.288,2,3328,"2","6","2021","7:00","Daily",NA,"Rain","","48.962273,-122.654498",16,NA,18.288,"3328-Avg",-46.06,1.11,-6.17,0.22,-0.31440273,NA,NA,7.14000010490418
"169",2021-02-07,"OR-BN-113",9.66100025177002,1.37800002098084,"1.23215012696515e+21",100,66.0999984741211,0.00448000011965632,112.699996948242,246,44.5478,123.3756,124.968,2,3510,"2","7","2021","18:05","Daily",NA,"Rain","40F, 50/34, light PM drizzle","44.54777,-123.3756",14,0.175,124.968,"3510-Avg",-35.26,0.9,-6.52,0.22,-0.21059727,NA,NA,5.51950013637543
"170",2021-02-07,"OR-LA-68",9.0600004196167,1.56700003147125,"9.18098135879647e+20",99.4000015258789,69.9000015258789,0.00455999979749322,131.199996948242,298,43.7088,122.9808,292.608,2,3145,"2","7","2021","8:07 AM","Daily",NA,"Rain","water mixed from rain gauge, plastic-covered measuring cup","43.7088,-122.9808",2,0.025,292.608,"3145-Avg",-46.49,0.62,-6.08,0.24,-0.045179786,NA,NA,5.31350022554397
"171",2021-02-07,"OR-LA-68",9.0600004196167,1.56700003147125,"9.18098135879647e+20",99.4000015258789,69.9000015258789,0.00455999979749322,131.199996948242,298,43.7088,122.9808,292.608,2,3146,"2","7","2021","12:05 PM","Daily",NA,"Rain","water mixed from plastic-covered measuring cup with funnel, and uncovered bucket. Evaporation from the bucket was evident.","43.7088,-122.9808",4,0.05,292.608,"3146-Avg",-38.8,0.78,-3.98,0.1,-0.075413022,NA,NA,5.31350022554397
"172",2021-02-07,"OR-LA-68",9.0600004196167,1.56700003147125,"9.18098135879647e+20",99.4000015258789,69.9000015258789,0.00455999979749322,131.199996948242,298,43.7088,122.9808,292.608,2,3147,"2","7","2021","4:02 PM","Daily",NA,"Rain","water mixed from plastic-covered measuring cup with funnel, and uncovered bucket. Little or no evaporation from the bucket was evident.","43.7088,-122.9808",0,NA,292.608,"3147-Avg",-17.26,0.12,-1.27,0.21,0,NA,NA,5.31350022554397
"173",2021-02-07,"WA-CH-22",4.78399991989136,-1.78100001811981,"4.40192944582046e+20",100,64.6999969482422,0.00303000002168119,73.0999984741211,266,47.798,120.4014,481.584,2,3188,"2","7","2021","7:00 AM","Daily",NA,"Rain","24 hr CoCoRaHS report","47.79802,-120.4014",1.6,0.1,481.584,"3188-Avg",-76.78,0.23,-8.04,0.41,-0.50019544,NA,NA,1.50149995088577
"174",2021-02-07,"WA-CH-22",4.78399991989136,-1.78100001811981,"4.40192944582046e+20",100,64.6999969482422,0.00303000002168119,73.0999984741211,266,47.798,120.4014,481.584,2,3189,"2","7","2021","7:00 AM","Daily",NA,"Rain/Snow","8:00 PM- 7:00 AM Campaign No. ?)","47.79802,-120.4014",0.8,0.05,481.584,"3189-Avg",-94.5,0.55,-11.37,0.59,-0.30781759,NA,NA,1.50149995088577
"175",2021-02-07,"WA-LW-29",8.91899967193604,4.55700016021729,"1.02733360146045e+21",100,78,0.00469999993219972,72.3000030517578,251,46.6654,122.965,109.728,2,3225,"2","7","2021","8:10","Daily",NA,"Rain","","46.665395,-122.965034",12.8,0.16,109.728,"3225-Avg",-30.64,1.43,-4.99,0.17,-0.586411483,NA,NA,6.73799991607667
"176",2021-02-07,"WA-LW-29",8.91899967193604,4.55700016021729,"1.02733360146045e+21",100,78,0.00469999993219972,72.3000030517578,251,46.6654,122.965,109.728,2,3226,"2","7","2021","13:00","Daily",NA,"Rain","","46.665395,-122.965034",6.4,0.08,109.728,"3226-Avg",-27.72,1.54,-4.94,0.07,-0.265263158,NA,NA,6.73799991607667
"177",2021-02-07,"WA-LW-29",8.91899967193604,4.55700016021729,"1.02733360146045e+21",100,78,0.00469999993219972,72.3000030517578,251,46.6654,122.965,109.728,2,3227,"2","7","2021","19:58","Daily",NA,"Rain","","46.665395,-122.965034",8.8,0.11,109.728,"3227-Avg",-25.26,0.77,-5.21,0.14,-0.332368421,NA,NA,6.73799991607667
"178",2021-02-07,"WA-ST-11",3.01399993896484,-3.26799988746643,"2.00265033053116e+20",96.5999984741211,53.0999984741211,0.00249999994412065,46.2000007629395,300,48.7369,118.0498,438.912,2,3263,"2","7","2021","7:20","Daily",NA,"Rain/Snow","mostly rain","48.7368541,-118.049791",18,NA,438.912,"3263-Avg",-157.84,0.49,-19.31,0.23,-5.360603774,NA,NA,-0.126999974250795
"179",2021-02-07,"WA-WC-29",10.548999786377,3.23200011253357,"5.92992557003629e+20",86.4000015258789,50.7999992370606,0.00353000010363758,72.9000015258789,250,48.9623,122.6545,18.288,2,3329,"2","7","2021","7:00","Daily",NA,"Rain","","48.962273,-122.654498",14,NA,18.288,"3329-Avg",-52.59,0.89,-7.06,0.18,-0.314104096,NA,NA,6.89049994945528
"180",2021-02-08,"WA-CH-22",0.899999976158142,-4.07299995422363,"4.40192944582046e+20",100,72,0.00249000010080636,100.599998474121,300,47.798,120.4014,481.584,2,3190,"2","8","2021","10:00 AM","Daily",NA,"Snow","7:00 AM-10 AM, 0.5"" steady lite snow, Campaign No ?","47.79802,-120.4014",1.2,0.075,481.584,"3190-Avg",-97.47,0.79,-13.72,0.36,-0.476237785,NA,NA,-1.58649998903274
"181",2021-02-08,"WA-CH-22",0.899999976158142,-4.07299995422363,"4.40192944582046e+20",100,72,0.00249000010080636,100.599998474121,300,47.798,120.4014,481.584,2,3191,"2","8","2021","1:00 PM","Daily",NA,"Snow","10:00 AM-1:00PM, 0.5"" lite-moderate snow, Campaign No,?","47.79802,-120.4014",0.8,0.05,481.584,"3191-Avg",-91.38,0.51,-12.7,0.33,-0.297654723,NA,NA,-1.58649998903274
"182",2021-02-08,"WA-KP-62",9.16699981689453,-0.19200000166893,"7.08079936274118e+20",99.6999969482422,63.7999992370606,0.00371000007726252,102.599998474121,210,47.6286,122.8246,103.632,2,3287,"2","8","2021","7:45","Daily",NA,"Rain/Snow","","47.628587,-122.824603",10,NA,103.632,"3287-Avg",-42.27,1.34,-7.24,0.08,-0.153820961,NA,NA,4.4874999076128
"183",2021-02-08,"WA-LW-29",7.05299997329712,0.796999990940094,"1.02733360146045e+21",99.8000030517578,64.0999984741211,0.00390999997034669,90.4000015258789,251,46.6654,122.965,109.728,2,3228,"2","8","2021","6:09","Daily",NA,"Rain","trace","46.665395,-122.965034",0,NA,109.728,"3228-Avg",-23.51,1.2,-5.24,0.54,0,NA,NA,3.92499998211861
"184",2021-02-08,"WA-ST-11",2.57999992370605,-7.57800006866455,"2.00265033053116e+20",85.5999984741211,57.9000015258789,0.00199000001884997,78,338,48.7369,118.0498,438.912,2,3264,"2","8","2021","6:55","Daily",NA,"Snow","","48.7368541,-118.049791",2,NA,438.912,"3264-Avg",-155.22,0.99,-19.25,0.25,-0.585735849,NA,NA,-2.49900007247925
"185",2021-02-09,"WA-CH-22",-2.66300010681152,-8.76900005340576,"4.40192944582046e+20",100,65.1999969482422,0.0021100000012666,115.5,304,47.798,120.4014,481.584,2,3192,"2","9","2021","7:00 AM","Daily",NA,"Snow","24 hr CoCoRaHS report","47.79802,-120.4014",2,0.125,481.584,"3192-Avg",-84.25,1.03,-11.38,0.19,-0.686074919,NA,NA,-5.71600008010864
"186",2021-02-09,"WA-CM-26",4.85699987411499,-3.46399998664856,"4.47995473754638e+20",100,59.7000007629395,0.00294000003486872,121.199996948242,46,48.098,123.42,100.584,2,3388,"2","9","2021","7:00","Daily",NA,"Snow","1.2""","48.098,-123.42",34,3,100.584,"3388-Avg",-45.96,1.38,-8.37,0.31,-1.349430052,NA,NA,0.696499943733215
"187",2021-02-09,"WA-KP-62",6.06899976730347,-1.00600004196167,"7.08079936274118e+20",94.5,54.4000015258789,0.00322000007145107,80.8000030517578,31,47.6286,122.8246,103.632,2,3288,"2","9","2021","7:00","Daily",NA,"Rain/Snow","0.75 ml air bubble","47.628587,-122.824603",28,NA,103.632,"3288-Avg",-41.69,0.6,-7.48,0.42,-0.424788937,NA,NA,2.5314998626709
"188",2021-02-11,"OR-BN-113",7.91800022125244,-1.8289999961853,"1.23215012696515e+21",100,100,0.0047499998472631,40.4000015258789,65,44.5478,123.3756,124.968,2,3511,"2","11","2021","18:00","Daily",NA,"Rain","38F, 40/32","44.54777,-123.3756",70,0.875,124.968,"3511-Avg",-103.63,1.42,-15.19,0.67,-3.09475256,NA,NA,3.04450011253357
"189",2021-02-11,"OR-CK-5",10.1899995803833,-8.54399967193604,"1.41095821084921e+20",100,78.5999984741211,0.00347000011242926,58.5999984741211,60,44.3223,120.7946,920.496,2,3443,"2","11","2021","21:00","Daily",NA,"Snow","1500-2100, 0.21""","44.32227,-120.79464",96,6,920.496,"3443-Avg",-206.38,0.59,-26.18,0.1,-63.09707006,NA,NA,0.82299995422363
"190",2021-02-11,"WA-CM-26",2.83100008964539,-1.73599994182587,"4.47995473754638e+20",92.5999984741211,80.1999969482422,0.00276000006124377,57.5,80,48.098,123.42,100.584,2,3389,"2","11","2021","7:00","Daily",NA,"Snow","3.6""","48.098,-123.42",100,9,100.584,"3389-Avg",-15.92,0.77,-4.6,0.24,-1.374784111,NA,NA,0.54750007390976
"191",2021-02-12,"OR-BN-113",4.51599979400635,-0.745000004768372,"1.23215012696515e+21",100,100,0.00493999989703298,36.5999984741211,184,44.5478,123.3756,124.968,2,3512,"2","12","2021","17:10","Daily",NA,"Rain","32F, 34/30, early freezing rain","44.54777,-123.3756",100,1.25,124.968,"3512-Avg",-126.35,1.01,-17.32,0.07,-5.390358362,NA,NA,1.88549989461899
"192",2021-02-12,"OR-CY-16",8.52200031280518,5.61199998855591,"2.39342727000325e+21",92.0999984741211,78.8000030517578,0.0058699999935925,46.2999992370606,200,42.1087,124.3036,268.224,2,3475,"2","12","2021","8:00","Daily",NA,"Rain","","42.1087,-124.3036",330,4.125,268.224,"3475-Avg",-86.75,0.97,-11.63,0.25,-4.119064748,NA,NA,7.06700015068054
"193",2021-02-12,"OR-GR-4",1.52699995040894,-7.70599985122681,"6.05996774229062e+20",100,83.5,0.00306000001728535,59,260,44.24,119.09,1463.04,2,3602,"2","12","2021","7:00","Daily",NA,"Snow","3.5""","44.24,-119.09",86,1.075,1463.04,"3602-Avg",-179.35,0.99,-22.76,0.23,-16.33908898,NA,NA,-3.08949995040894
"194",2021-02-12,"OR-HY-6",8.98999977111816,0.444999992847443,"2.04816508452239e+20",89.8000030517578,63.5999984741211,0.0041899997740984,80,273,42.33,118.663,1286.256,2,3548,"2","12","2021","6:50","Daily",NA,"Rain","38F","42.33,-118.663",54,0.675,1286.256,"3548-Avg",-170.41,0.97,-19.75,0.47,-25.35024793,NA,NA,4.7174998819828
"195",2021-02-12,"OR-JC-27",6.82499980926514,0.869000017642975,"4.57098432691561e+20",100,82,0.00505999987944961,81.8000030517578,209,42.2763,123.1386,524.256,2,3645,"2","12","2021","7:00","Daily",NA,"Rain","33F","42.2763,-123.1386",38,0.475,524.256,"3645-Avg",-131.96,0.59,-15.8,0.26,-3.053885505,NA,NA,3.84699991345406
"196",2021-02-12,"OR-LA-68",6.91499996185303,1.57099997997284,"9.18098135879647e+20",100,90.8000030517578,0.00576000008732081,42.9000015258789,212,43.7088,122.9808,292.608,2,3148,"2","12","2021","8:11 AM","Daily",NA,"Rain","","43.7088,-122.9808",26,0.325,292.608,"3148-Avg",-101.44,0.78,-12.45,0.14,-1.281554908,NA,NA,4.24299997091294
"197",2021-02-12,"OR-UM-27",-4.21799993515015,-11.1049995422363,"2.8739332750979e+20",100,95.8000030517578,0.00202000001445413,56,337,45.6185,118.795,381,2,3422,"2","12","2021","7:00","Daily",NA,"Snow","current temperature 14.0°F, min 14°F, max 37°F. Snow depth 6.5 inches. Snow collected from open space near gauge in ziplock bags, melted, and sample collected.","45.618483,-118.795004",68,16.25,381,"3422-Avg",-130.11,1.42,-17.06,0.15,-12.46123944,NA,NA,-7.66149973869322
"198",2021-02-12,"WA-CM-26",-2.05399990081787,-3.00600004196167,"4.47995473754638e+20",91.3000030517578,73.5999984741211,0.00271999998949468,51.0999984741211,93,48.098,123.42,100.584,2,3390,"2","12","2021","7:00","Daily",NA,"Snow","0.2""","48.098,-123.42",14,0.5,100.584,"3390-Avg",-52.01,0,-7.86,0,-0.628791019,NA,NA,-2.52999997138977
"199",2021-02-12,"WA-KL-11",-4.75299978256226,-10.7259998321533,"2.8674311214318e+20",96.0999984741211,83.5999984741211,0.00167999998666346,64.3000030517578,56,45.8592,120.7056,670.56,2,3621,"2","12","2021","7:00","Daily",NA,"Snow","2.5","45.8592,-120.7056",54,0.675,670.56,"3621-Avg",-172.04,0.97,-22.21,0.2,-28.152,NA,NA,-7.73949980735778
"200",2021-02-12,"WA-KP-62",2.18400001525879,-2.18700003623962,"7.08079936274118e+20",83.4000015258789,70.1999969482422,0.00265999999828637,42.2999992370606,36,47.6286,122.8246,103.632,2,3289,"2","12","2021","7:00","Daily",NA,"Snow","","47.628587,-122.824603",4,0.625,103.632,"3289-Avg",-163.72,0.16,-21.85,0.4,-0.238311499,NA,NA,-0.00150001049041504
